code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
25,2013J,236,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
19,2013J,653,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail
17,2013J,739,M,Scotland,HE Qualification,20-30%,0-35,0,120,N,Withdrawn
7,2013J,944,M,South West Region,Lower Than A Level,50-60%,35-55,0,90,N,Distinction
24,2013J,822,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
39,2013J,343,M,London Region,A Level or Equivalent,20-Oct,35-55,0,120,Y,Withdrawn
27,2013J,966,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
36,2013J,844,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
0,2013J,260,M,Scotland,Lower Than A Level,80-90%,35-55,0,120,N,Fail
34,2013J,362,M,South Region,Lower Than A Level,80-90%,35-55,0,180,N,Pass
41,2013J,828,M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass
45,2013J,177,M,Scotland,HE Qualification,90-100%,55<=,0,60,N,Pass
28,2013J,272,M,South Region,HE Qualification,70-80%,55<=,0,60,N,Fail
19,2013J,989,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail
21,2013J,111,F,Scotland,HE Qualification,50-60%,55<=,0,60,N,Withdrawn
8,2013J,833,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
4,2013J,985,M,Wales,Lower Than A Level,80-90%,35-55,0,60,N,Pass
22,2013J,626,M,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass
44,2013J,926,F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,Pass
3,2013J,931,F,North Western Region,Lower Than A Level,40-50%,0-35,0,240,N,Pass
36,2013J,682,M,South East Region,HE Qualification,40-50%,35-55,0,60,N,Pass
5,2013J,918,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
44,2013J,356,F,London Region,Lower Than A Level,20-Oct,0-35,0,60,N,Pass
29,2013J,154,M,North Western Region,A Level or Equivalent,20-30%,55<=,0,120,N,Pass
27,2013J,249,F,North Western Region,HE Qualification,60-70%,35-55,0,60,N,Pass
43,2013J,435,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
41,2013J,940,M,South Region,HE Qualification,90-100%,55<=,0,60,N,Distinction
22,2013J,461,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
40,2013J,744,F,North Region,HE Qualification,,35-55,0,60,N,Pass
16,2013J,493,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
16,2013J,360,F,South Region,HE Qualification,80-90%,35-55,0,120,N,Withdrawn
47,2013J,298,F,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass
31,2013J,560,M,Yorkshire Region,HE Qualification,80-90%,55<=,0,60,N,Pass
14,2013J,155,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
48,2013J,445,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
13,2013J,309,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
47,2013J,536,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass
3,2013J,759,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn
30,2013J,710,M,Ireland,HE Qualification,,35-55,0,60,N,Pass
45,2013J,893,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
39,2013J,426,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
10,2013J,768,F,West Midlands Region,A Level or Equivalent,20-Oct,0-35,0,60,Y,Pass
1,2013J,650,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass
28,2013J,511,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
44,2013J,265,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
19,2013J,807,F,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
21,2013J,910,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
16,2013J,362,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
26,2013J,916,F,London Region,Lower Than A Level,20-Oct,35-55,0,60,N,Pass
27,2013J,963,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
6,2013J,979,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail
6,2013J,909,M,East Midlands Region,A Level or Equivalent,20-Oct,0-35,0,120,N,Pass
24,2013J,176,F,North Western Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass
3,2013J,870,M,South East Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass
23,2013J,315,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass
19,2013J,363,F,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
9,2013J,709,F,South West Region,A Level or Equivalent,40-50%,0-35,0,180,N,Pass
39,2013J,965,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Distinction
47,2013J,437,M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass
31,2013J,947,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Pass
31,2013J,661,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
23,2013J,892,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail
34,2013J,727,M,London Region,HE Qualification,20-30%,55<=,0,60,N,Pass
8,2013J,169,F,North Region,HE Qualification,20-Oct,0-35,0,150,N,Fail
43,2013J,930,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
18,2013J,552,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
19,2013J,925,M,East Anglian Region,A Level or Equivalent,20-Oct,0-35,0,60,N,Pass
13,2013J,273,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction
27,2013J,783,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction
29,2013J,198,M,South Region,A Level or Equivalent,40-50%,35-55,0,180,N,Pass
32,2013J,428,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,120,N,Pass
44,2013J,616,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,Pass
12,2014J,363,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,Pass
12,2014J,935,F,South Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
38,2014J,732,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction
21,2014J,533,M,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass
9,2014J,855,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
40,2014J,381,M,North Region,HE Qualification,30-40%,35-55,0,60,N,Pass
15,2014J,615,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,120,N,Pass
4,2014J,478,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
7,2014J,756,M,East Anglian Region,HE Qualification,90-100%,55<=,0,60,N,Pass
4,2014J,829,F,Wales,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
2,2014J,684,F,East Midlands Region,A Level or Equivalent,20-Oct,0-35,0,60,N,Pass
13,2014J,945,M,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
39,2014J,198,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,N,Fail
42,2014J,601,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass
40,2014J,595,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass
42,2014J,320,M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn
21,2014J,897,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
20,2014J,320,M,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
6,2014J,987,M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass
10,2014J,375,M,South East Region,Lower Than A Level,20-Oct,35-55,0,60,N,Withdrawn
15,2014J,249,M,South Region,Lower Than A Level,70-80%,35-55,1,60,N,Pass
18,2014J,156,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
30,2014J,542,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass
47,2014J,600,F,London Region,HE Qualification,20-30%,0-35,0,60,N,Pass
34,2014J,224,M,London Region,HE Qualification,80-90%,55<=,0,60,N,Pass
37,2014J,849,F,South Region,HE Qualification,90-100%,0-35,0,60,N,Pass
17,2014J,378,M,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
46,2014J,365,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
14,2014J,857,F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn
26,2014J,738,F,South West Region,A Level or Equivalent,40-50%,35-55,1,60,N,Pass
48,2014J,374,F,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,Distinction
4,2014J,876,M,South Region,HE Qualification,70-80%,35-55,0,60,N,Pass
42,2014J,716,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,60,N,Withdrawn
1,2014J,701,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
27,2014J,504,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
4,2014J,992,M,South East Region,A Level or Equivalent,20-Oct,0-35,0,60,N,Pass
6,2014J,396,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass
17,2014J,163,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
19,2014J,559,M,North Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
21,2014J,901,F,East Anglian Region,Lower Than A Level,20-30%,0-35,1,120,N,Withdrawn
10,2014J,774,F,South East Region,Lower Than A Level,90-100%,35-55,1,60,Y,Pass
25,2014J,192,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Distinction
36,2014J,675,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,Fail
30,2014J,371,M,South West Region,A Level or Equivalent,90-100%,0-35,1,210,N,Pass
4,2014J,605,M,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Fail
24,2014J,751,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,120,Y,Pass
3,2014J,424,M,North Region,Lower Than A Level,60-70%,0-35,1,120,N,Pass
47,2014J,413,F,North Western Region,A Level or Equivalent,30-40%,35-55,1,60,Y,Pass
49,2014J,593,F,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Pass
44,2014J,152,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
14,2014J,342,F,Wales,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn
41,2014J,333,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
13,2014J,273,F,East Anglian Region,Lower Than A Level,70-80%,0-35,1,120,N,Pass
37,2014J,238,F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
44,2014J,230,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,1,60,N,Withdrawn
47,2014J,220,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass
38,2014J,298,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
17,2014J,152,M,South West Region,HE Qualification,70-80%,55<=,0,60,N,Pass
17,2014J,615,M,North Region,A Level or Equivalent,20-Oct,35-55,0,60,N,Pass
4,2014J,422,F,South East Region,Lower Than A Level,30-40%,35-55,0,60,Y,Pass
28,2014J,739,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
27,2014J,583,M,London Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
37,2014J,472,F,East Anglian Region,HE Qualification,90-100%,35-55,0,270,N,Withdrawn
19,2014J,896,M,Wales,Lower Than A Level,90-100%,0-35,0,60,N,Pass
21,2014J,624,M,Yorkshire Region,Lower Than A Level,20-Oct,35-55,0,60,N,Fail
32,2014J,948,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,1,60,N,Pass
1,2014J,306,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
11,2014J,994,M,East Midlands Region,HE Qualification,20-Oct,35-55,0,60,N,Pass
27,2014J,377,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
9,2014J,630,M,South West Region,HE Qualification,30-40%,35-55,0,60,N,Pass
46,2014J,232,M,Scotland,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction
44,2014J,957,M,Yorkshire Region,HE Qualification,50-60%,0-35,0,60,N,Pass
18,2014J,292,M,South Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass
38,2014J,280,F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass
22,2014J,717,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,1,180,N,Pass
10,2014J,842,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
44,2014J,829,M,Yorkshire Region,A Level or Equivalent,20-Oct,0-35,0,60,N,Pass
42,2014J,262,F,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail
49,2014J,108,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
22,2014J,982,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction
39,2014J,659,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,120,N,Pass
30,2014J,814,M,Wales,A Level or Equivalent,20-30%,35-55,0,60,N,Distinction
48,2014J,526,M,South West Region,A Level or Equivalent,20-Oct,35-55,0,60,N,Distinction
35,2014J,366,F,London Region,A Level or Equivalent,80-90%,35-55,1,120,N,Withdrawn
26,2014J,241,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
43,2014J,659,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
16,2014J,404,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass
15,2014J,998,M,North Region,Lower Than A Level,,35-55,0,60,N,Distinction
37,2014J,947,F,South Region,A Level or Equivalent,30-40%,0-35,0,240,N,Pass
21,2014J,814,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,1,120,N,Fail
8,2014J,934,M,East Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
27,2014J,457,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn
41,2014J,514,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
37,2014J,509,F,East Anglian Region,HE Qualification,50-60%,0-35,0,60,N,Pass
16,2014J,808,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail
3,2014J,832,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,N,Withdrawn
0,2014J,631,F,East Anglian Region,HE Qualification,50-60%,0-35,0,60,N,Pass
49,2014J,236,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
29,2014J,382,M,East Anglian Region,HE Qualification,70-80%,0-35,0,60,N,Pass
24,2014J,603,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,90,N,Pass
20,2014J,122,M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
23,2014J,120,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
20,2014J,611,M,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Fail
17,2014J,212,M,East Midlands Region,HE Qualification,90-100%,35-55,0,60,N,Pass
7,2014J,495,F,Scotland,HE Qualification,30-40%,35-55,0,60,N,Pass
20,2014J,673,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
21,2014J,177,M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
0,2014J,663,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
21,2014J,834,M,North Western Region,A Level or Equivalent,20-Oct,35-55,0,60,Y,Pass
46,2014J,672,M,Wales,A Level or Equivalent,70-80%,35-55,0,60,N,Fail
15,2014J,610,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
21,2014J,238,M,South Region,HE Qualification,70-80%,55<=,0,60,N,Pass
44,2014J,392,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
42,2014J,211,M,Scotland,A Level or Equivalent,70-80%,35-55,0,120,N,Fail
32,2014J,660,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
26,2014J,167,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
